Time,TZ,BL1.5LBA50CF1oo2_2JT01TValue,BL1.5LBA50CF1oo2_1JT01TValue,BL1.5LBA50CF1oo2_1oo2_JT01TValue,BL1.5LBA60CF1oo2_1oo2_JT01TValue,BL1.5LBA60CF1oo2_2JT01TValue,BL1.5LBA60CF1oo2_1JT01TValue,BL1.4LBB10FP905_ZE02U,BL1.4LBB10FP905_ZE01U,BL1.4LBB10FT905_ZE01U,BL1.BOP_5MAC10CP001_AI_JT01TValue,BL1.BOP_5MAC10CT001_AI_JT01TValue,BL1.BOP_5MAC20CP001_AI_JT01TValue,BL1.BOP_5MAC20CT001_AI_JT01TValue,BL1.BOP_5MAC30CP001_AI_JT01TValue,BL1.BOP_5MAC30CT001_AI_JT01TValue,BL1.BOP_5MAC40CP001_AI_JT01TValue,BL1.BOP_5MAC40CT001_AI_JT01TValue,BL1.4MAC10FT950_ZE01U,BL1.4MAM10CP010_XE01U,BL1.5LCA10FP920_ZE02U
#!Units,,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,barg,Bar,deg C,bar,deg C,bar,deg C,bar,deg C,bar,deg C,deg C,barg,bara
#!Description,Time Zone Information,FLOW AT SUPERHEATER 1 OUTPUT,FLOW AT SUPERHEATER 1 OUTPUT,FLOW AT SUPERHEATER 1 OUTPUT,FLOW AT SUPERHEATER 2 OUTPUT,FLOW AT SUPERHEATER 2 OUTPUT,FLOW AT SUPERHEATER 2 OUTPUT,LPT Pressure Inlet Steam,LPT Pressure LP Inlet Steam,LPT Inlet Steam Temperature ,PRESSURE FROM EXHAUST LP TURBINE TO DEAERATOR,TEMPERATURE FROM EXHAUST LP TURBINE TO DEAERATOR,PRESSURE FROM EXHAUST LP TURBINE TO LP3 PREHEATERS,TEMPERATURE FROM EXHAUST LP TURBINE TO LP3 PREHEATERS,LP ST EXTRACTION TO LP PREHEATER 2 PRESSURE,LP ST EXTRACTION TO LP PREHEATER 2 TEMPERATURE,LP ST EXTRACTION TO LP PREHEATER 1 PRESSURE,LP ST EXTRACTION TO LP PREHEATER 1 TEMPERATURE,LPT Exhaust Temperature,Pressure Leak Off Steam,Condenser Pressure
51:00.0,+02:00,29.141,29.2828,29.2119,28.1527,28.105,28.2664,16.3597,16.3633,380.4096,9.4546,329.5573,3.4283,239.6759,0.6251,114.022,-0.208,74.3034,35.9474,-0.0427,0.0571
52:00.0,+02:00,29.1729,29.2382,29.2056,28.1248,28.0783,28.1743,16.3407,16.3443,380.377,9.4191,329.5247,3.379,239.132,0.6084,113.6165,-0.2146,73.8802,35.7955,-0.0428,0.0566
53:00.0,+02:00,28.8916,29.0473,28.9694,28.428,28.3536,28.4719,16.328,16.3317,380.377,9.3824,329.6224,3.3437,238.507,0.5966,113.0255,-0.2191,73.5091,35.687,-0.0431,0.0562
54:00.0,+02:00,28.9569,29.0557,29.0063,28.4186,28.3547,28.4577,16.3253,16.3299,380.2631,9.3552,329.6875,3.3271,237.9167,0.5916,112.4826,-0.2213,73.3073,35.5785,-0.0426,0.0559
55:00.0,+02:00,28.9717,29.1136,29.0426,28.3965,28.297,28.4976,16.3326,16.3362,380.2794,9.3438,329.7852,3.3303,237.5347,0.5932,112.0978,-0.2207,73.2813,35.5242,-0.0431,0.0559
56:00.0,+02:00,28.9372,29.1333,29.0353,28.3874,28.2913,28.5058,16.3299,16.3344,380.2794,9.3406,329.8828,3.3484,237.5116,0.5998,111.8916,-0.218,73.4049,35.5242,-0.0431,0.0559
57:00.0,+02:00,28.9795,29.1214,29.0504,28.3747,28.308,28.5058,16.3289,16.3326,380.3607,9.3413,329.8665,3.3628,237.581,0.6049,111.9329,-0.2158,73.6068,35.6219,-0.0429,0.0562
58:00.0,+02:00,28.9051,29.0944,28.9997,28.474,28.3933,28.4978,16.3371,16.3407,380.2143,9.3558,329.9967,3.3679,237.6389,0.6058,112.0222,-0.2156,73.6198,35.5676,-0.0429,0.056
59:00.0,+02:00,28.9489,29.1297,29.0393,28.4575,28.3815,28.5821,16.3461,16.3497,380.019,9.3697,329.9967,3.3812,237.7546,0.6096,112.0978,-0.2142,73.7044,35.5785,-0.0432,0.0559
00:00.0,+02:00,28.9196,29.0518,28.9857,28.469,28.4,28.5909,16.3534,16.3579,380.491,9.3856,329.9153,3.3917,237.9167,0.6128,112.1871,-0.2131,73.776,35.5785,-0.0434,0.0562
01:00.0,+02:00,28.7862,28.9978,28.892,28.2882,28.2974,28.3838,16.0278,16.0324,380.377,9.2229,329.8828,3.3233,238.044,0.5937,112.2902,-0.2182,73.6133,35.5134,-0.0433,0.0557
02:00.0,+02:00,28.4545,28.6117,28.5331,28.8838,28.8695,28.9099,16.3461,16.3497,380.5886,9.3982,329.9316,3.4197,238.2176,0.6216,112.3933,-0.2101,73.8411,35.5785,-0.0434,0.0562
03:00.0,+02:00,28.5923,28.716,28.6541,28.7317,28.694,28.7761,16.3642,16.3678,380.4096,9.4261,329.9479,3.4484,238.5764,0.6317,112.6201,-0.2057,74.1992,35.7412,-0.0431,0.0567
04:00.0,+02:00,28.5544,28.7281,28.6413,28.7072,28.678,28.8018,16.3534,16.3579,380.491,9.4343,329.9642,3.457,238.8658,0.6349,112.9774,-0.204,74.388,35.7955,-0.0429,0.0567
05:00.0,+02:00,28.5301,28.7108,28.6204,28.7062,28.6691,28.7527,16.3516,16.3552,380.3607,9.4394,329.8503,3.4586,239.1435,0.6358,113.2592,-0.2036,74.4206,35.7955,-0.0428,0.0566
06:00.0,+02:00,28.5767,28.738,28.6574,28.7178,28.6439,28.758,16.3479,16.3525,380.3282,9.4375,329.7852,3.4468,239.2593,0.6317,113.4241,-0.2054,74.3945,35.7955,-0.043,0.0566
07:00.0,+02:00,28.5599,28.8031,28.6815,28.6975,28.612,28.7929,16.347,16.3497,380.2143,9.4394,329.7852,3.4474,239.2477,0.6317,113.4722,-0.2055,74.3034,35.687,-0.0431,0.0562
08:00.0,+02:00,28.5714,28.7215,28.6465,28.7161,28.6519,28.7354,16.3443,16.3488,380.4747,9.4419,329.7038,3.4624,239.375,0.6368,113.5135,-0.2035,74.401,35.7955,-0.0429,0.0567
09:00.0,+02:00,28.621,28.76,28.6905,28.7045,28.6341,28.8317,16.3488,16.3534,380.5886,9.4533,329.6875,3.4808,239.5486,0.6432,113.699,-0.2008,74.5573,35.8389,-0.0428,0.057
10:00.0,+02:00,28.6391,28.7433,28.6912,28.6657,28.5728,28.7078,16.3669,16.3705,380.5724,9.4691,329.72,3.4894,239.7801,0.6459,113.9395,-0.1997,74.6615,35.904,-0.0428,0.0572
11:00.0,+02:00,28.6163,28.7887,28.7025,28.6684,28.6061,28.7328,16.3696,16.3751,380.5398,9.4672,329.72,3.4662,239.8148,0.6379,114.0838,-0.203,74.5898,35.9582,-0.043,0.0572
12:00.0,+02:00,28.68,28.7787,28.7294,28.695,28.6065,28.7694,16.3615,16.3669,380.7351,9.4533,329.72,3.4264,239.6412,0.6247,113.9808,-0.2085,74.2643,35.8497,-0.0428,0.0569
13:00.0,+02:00,28.5981,28.8442,28.7211,28.6959,28.578,28.7465,16.3651,16.3687,380.5072,9.4299,329.6712,3.3892,239.1898,0.6113,113.6372,-0.2138,73.9323,35.7412,-0.0427,0.0566
14:00.0,+02:00,28.723,28.844,28.7835,28.6423,28.5771,28.6927,16.3606,16.3642,380.5561,9.4039,329.72,3.3599,238.6227,0.6016,113.1561,-0.2178,73.5742,35.5676,-0.0433,0.0559
15:00.0,+02:00,28.682,28.8127,28.7474,28.6719,28.6155,28.7088,16.3516,16.357,380.8165,9.3805,329.8503,3.3542,238.1945,0.5999,112.6888,-0.2183,73.4831,35.47,-0.0431,0.0557
16:00.0,+02:00,28.7042,28.821,28.7626,28.6591,28.5917,28.7198,16.3434,16.3488,380.8002,9.3678,329.9642,3.3593,238.0208,0.6022,112.462,-0.2173,73.5091,35.5676,-0.043,0.0559
17:00.0,+02:00,28.6594,28.8597,28.7595,28.6735,28.6059,28.7758,16.3335,16.3389,380.8816,9.3602,330.0781,3.3749,238.0208,0.608,112.4414,-0.215,73.6198,35.5676,-0.043,0.056
18:00.0,+02:00,28.7203,28.8218,28.771,28.6118,28.6066,28.6651,16.3407,16.3443,380.8328,9.3697,330.1758,3.3971,238.2176,0.6151,112.5445,-0.212,73.8021,35.6327,-0.043,0.0562
19:00.0,+02:00,28.6998,28.8805,28.7902,28.641,28.6033,28.6869,16.347,16.3506,380.8165,9.3868,330.2571,3.4019,238.4375,0.6166,112.7369,-0.2115,73.9258,35.687,-0.0428,0.0563
20:00.0,+02:00,28.7221,28.8069,28.7645,28.6425,28.5555,28.763,16.3552,16.3588,380.8653,9.3944,330.3223,3.4019,238.5417,0.6163,112.84,-0.2118,73.8932,35.6327,-0.043,0.0562
21:00.0,+02:00,28.697,28.8263,28.7616,28.638,28.5721,28.6877,16.357,16.3615,380.9467,9.4027,330.3223,3.4035,238.5995,0.6163,112.8743,-0.212,73.8672,35.5785,-0.0433,0.0559
22:00.0,+02:00,28.697,28.8457,28.7713,28.6799,28.5893,28.6617,16.3606,16.3642,381.1257,9.4096,330.2734,3.4153,238.6806,0.6201,112.895,-0.2104,73.9323,35.5785,-0.0431,0.0562
23:00.0,+02:00,28.948,29.0857,29.0169,28.4434,28.3896,28.4704,16.3687,16.3733,381.1257,9.4229,330.3223,3.4309,238.7847,0.6254,112.998,-0.2081,74.095,35.6327,-0.0428,0.0563
24:00.0,+02:00,28.8911,29.1263,29.0087,28.4868,28.407,28.6091,16.3895,16.3931,380.9304,9.4438,330.2734,3.4449,239.0162,0.63,113.1905,-0.2067,74.1732,35.687,-0.0431,0.0565
25:00.0,+02:00,28.9507,29.0648,29.0077,28.4908,28.4204,28.5583,16.4049,16.4085,381.0118,9.4628,330.2897,3.4595,239.1783,0.6349,113.3623,-0.2049,74.2969,35.7304,-0.0431,0.0565
26:00.0,+02:00,28.8613,29.059,28.9601,28.5007,28.398,28.6294,16.4004,16.4031,381.1583,9.464,330.2083,3.4643,239.3519,0.6365,113.4997,-0.2039,74.3815,35.7412,-0.0434,0.0566
27:00.0,+02:00,28.8809,29.066,28.9734,28.5019,28.44,28.5849,16.4004,16.404,380.9141,9.4773,330.2083,3.4853,239.5023,0.6437,113.6303,-0.2013,74.4792,35.7304,-0.0434,0.0567
28:00.0,+02:00,28.8709,29.0936,28.9822,28.4762,28.4288,28.5235,16.4103,16.413,380.6537,9.4932,330.192,3.506,239.7801,0.6508,113.8502,-0.1984,74.681,35.8497,-0.0432,0.0572
29:00.0,+02:00,28.8411,28.9774,28.9093,28.505,28.4389,28.5712,16.4094,16.413,380.7839,9.5058,330.0781,3.5219,240.0579,0.6566,114.1869,-0.1956,74.8698,36.121,-0.0427,0.0577
30:00.0,+02:00,28.7402,28.9099,28.825,28.61,28.5613,28.6588,16.4058,16.4121,380.6537,9.5046,330.013,3.5031,240.1968,0.6502,114.4274,-0.1981,74.8568,36.121,-0.0428,0.0577
31:00.0,+02:00,28.758,28.8596,28.8088,28.6345,28.5656,28.7063,16.3904,16.395,380.4584,9.4849,329.8503,3.457,240.0579,0.6347,114.3931,-0.2044,74.5638,35.9582,-0.0428,0.0573
32:00.0,+02:00,28.668,28.782,28.725,28.6856,28.641,28.7357,16.3733,16.3769,380.312,9.4571,329.7852,3.4073,239.5602,0.6172,114.0495,-0.2116,74.095,35.7846,-0.0433,0.0566
33:00.0,+02:00,28.4477,28.723,28.5853,28.7754,28.7092,28.8373,16.3344,16.3389,380.3933,9.4046,329.7852,3.3631,238.8889,0.6031,113.4653,-0.2164,73.6784,35.5242,-0.0431,0.0559
34:00.0,+02:00,28.5771,28.8134,28.6952,28.6845,28.6936,28.7284,16.3018,16.3045,380.4584,9.3552,329.8665,3.3322,238.287,0.5929,112.8606,-0.2205,73.3789,35.5242,-0.0431,0.0559
35:00.0,+02:00,28.6191,28.7428,28.681,28.6417,28.5686,28.7147,16.2964,16.3,380.4421,9.3299,329.8828,3.3265,237.8125,0.5923,112.3796,-0.2212,73.2552,35.4157,-0.0431,0.0556
36:00.0,+02:00,28.6464,28.8201,28.7332,28.5966,28.511,28.6822,16.2837,16.2874,380.4747,9.3178,329.9967,3.3433,237.6736,0.5982,112.1322,-0.2182,73.3789,35.5785,-0.043,0.0563
37:00.0,+02:00,28.6469,28.7511,28.699,28.5678,28.5414,28.5942,16.2837,16.2865,380.3445,9.3204,330.0944,3.3631,237.7315,0.6052,112.1528,-0.2154,73.5677,35.687,-0.0425,0.0565
38:00.0,+02:00,28.638,28.7713,28.7047,28.5947,28.5279,28.6615,16.2837,16.2874,380.2468,9.3311,330.1595,3.3749,237.9167,0.6089,112.3452,-0.214,73.7044,35.687,-0.0425,0.0565
39:00.0,+02:00,28.6754,28.7643,28.7199,28.5479,28.4867,28.6092,16.3054,16.3091,380.2794,9.3552,330.1758,3.3812,238.044,0.6102,112.4483,-0.2136,73.7695,35.687,-0.043,0.0565
40:00.0,+02:00,28.572,28.7054,28.6387,28.6539,28.5565,28.7513,16.3118,16.3163,380.312,9.3653,330.192,3.3876,238.1366,0.6119,112.5033,-0.2131,73.763,35.6327,-0.0431,0.0562
41:00.0,+02:00,28.615,28.7957,28.7053,28.6081,28.5765,28.6447,16.3253,16.3299,380.2143,9.3824,330.1758,3.4029,238.2755,0.6166,112.5651,-0.2114,73.8672,35.6327,-0.0433,0.0564
42:00.0,+02:00,28.6474,28.8697,28.7216,28.5999,28.5082,28.6808,16.3326,16.3362,380.4747,9.3963,330.1595,3.4194,238.4607,0.6224,112.6682,-0.2091,73.9909,35.6327,-0.0429,0.0563
43:00.0,+02:00,28.6349,28.8879,28.7614,28.6364,28.6114,28.6671,16.3461,16.3488,380.3607,9.4172,330.127,3.4328,238.6111,0.6266,112.8537,-0.2076,74.1081,35.7412,-0.0431,0.0567
44:00.0,+02:00,28.7112,28.8238,28.7677,28.5982,28.5146,28.697,16.3543,16.3588,380.491,9.4235,330.127,3.4423,238.7963,0.6301,113.0599,-0.2059,74.2188,35.7846,-0.0428,0.057
45:00.0,+02:00,28.6855,28.8635,28.7745,28.6006,28.4892,28.6785,16.3516,16.3552,380.4584,9.4375,330.0456,3.4487,239.0046,0.6323,113.2248,-0.2053,74.2969,35.8497,-0.0429,0.057
46:00.0,+02:00,28.687,28.7969,28.7345,28.656,28.5748,28.7739,16.3606,16.3642,380.5398,9.4444,330.0781,3.457,239.1435,0.6355,113.3966,-0.2039,74.362,35.8389,-0.0426,0.0571
47:00.0,+02:00,28.6735,28.8681,28.7708,28.5878,28.5319,28.6795,16.3669,16.3714,380.7025,9.4533,330.0293,3.4688,239.2708,0.6391,113.5272,-0.2024,74.4336,35.904,-0.0427,0.0572
48:00.0,+02:00,28.6602,28.8326,28.7464,28.5722,28.548,28.5814,16.3705,16.3751,380.8002,9.4615,330.0293,3.4834,239.4792,0.644,113.7127,-0.2005,74.5833,35.904,-0.0428,0.0572
49:00.0,+02:00,28.6278,28.8558,28.7418,28.6276,28.5455,28.7515,16.3407,16.3434,380.4584,9.4634,329.9479,3.4837,239.6412,0.6441,113.9052,-0.2004,74.5247,35.904,-0.043,0.0572
50:00.0,+02:00,28.6064,28.8372,28.7218,28.6589,28.565,28.6945,16.3823,16.3859,380.5235,9.4805,329.8828,3.4882,239.8148,0.6453,114.077,-0.2001,74.6549,35.9474,-0.0431,0.0576
51:00.0,+02:00,28.661,28.857,28.759,28.56,28.5078,28.5927,16.3778,16.3814,380.6212,9.4729,329.834,3.4535,239.7801,0.6338,114.077,-0.2047,74.4596,35.904,-0.0431,0.0572
52:00.0,+02:00,28.6929,28.85,28.7715,28.6006,28.5269,28.6495,16.376,16.3805,380.5398,9.4546,329.8665,3.4115,239.3519,0.6191,113.8364,-0.2107,74.0885,35.8497,-0.0431,0.0569
53:00.0,+02:00,28.6436,28.8216,28.7326,28.6572,28.5457,28.7601,16.3705,16.3751,380.5398,9.4254,329.7852,3.3755,238.8542,0.6066,113.3966,-0.2155,73.7435,35.687,-0.0429,0.0564
54:00.0,+02:00,28.6335,28.7781,28.7058,28.7135,28.6493,28.751,16.3434,16.3479,380.5398,9.3849,329.8665,3.3519,238.2639,0.5996,112.9156,-0.2184,73.4896,35.6327,-0.0429,0.0563
55:00.0,+02:00,28.637,28.8164,28.7267,28.6778,28.6029,28.7742,16.3344,16.3389,380.7188,9.3628,329.9642,3.3465,237.9745,0.5982,112.5376,-0.2186,73.4115,35.5785,-0.043,0.0563
56:00.0,+02:00,28.7997,29.0028,28.9013,28.5932,28.5128,28.6396,16.3181,16.3217,380.5072,9.3444,330.0456,3.3526,237.8125,0.6007,112.3589,-0.2175,73.457,35.687,-0.043,0.0565
57:00.0,+02:00,28.7893,29.0426,28.9159,28.5551,28.5302,28.6083,16.3163,16.3208,380.4584,9.3432,330.192,3.3704,237.8009,0.6069,112.3108,-0.2152,73.5807,35.6327,-0.0429,0.0563
58:00.0,+02:00,28.817,29.023,28.92,28.623,28.6046,28.6324,16.3271,16.3308,380.3282,9.3596,330.2409,3.3866,238.0324,0.6122,112.407,-0.2133,73.7174,35.687,-0.0429,0.0564
59:00.0,+02:00,28.7968,29.0362,28.9165,28.7076,28.8106,28.5806,16.3262,16.3308,380.5072,9.3653,330.2734,3.3885,238.1713,0.6128,112.517,-0.2126,73.7956,35.687,-0.0428,0.0566
00:00.0,+02:00,28.8375,29.0519,28.9447,28.5525,28.6826,28.631,16.3299,16.3344,380.3607,9.3773,330.2409,3.3927,238.1945,0.6136,112.6132,-0.2125,73.8281,35.687,-0.0429,0.0565
01:00.0,+02:00,28.8118,29.0024,28.9071,28.5656,28.4833,28.5795,16.3362,16.3398,380.3282,9.3849,330.2083,3.3971,238.1713,0.6145,112.5651,-0.2123,73.763,36.7178,-0.043,0.0576
02:00.0,+02:00,28.8292,28.953,28.8911,28.5252,28.4853,28.5926,16.3443,16.3488,380.2143,9.4008,330.2083,3.4188,238.2523,0.6221,112.6201,-0.2092,73.9648,35.8497,-0.0433,0.0567
03:00.0,+02:00,28.8594,28.9317,28.8955,28.4789,28.4023,28.4719,16.3308,16.3353,380.1817,9.4033,330.1595,3.428,238.4954,0.6256,112.7506,-0.2076,74.0885,35.687,-0.0431,0.0566
04:00.0,+02:00,28.7948,28.9645,28.8796,28.4929,28.402,28.5036,16.3271,16.3299,380.2957,9.4121,330.1107,3.4423,238.6227,0.6309,112.9293,-0.2051,74.2578,35.7955,-0.0432,0.0569
05:00.0,+02:00,28.731,28.9368,28.8339,28.52,28.4038,28.5207,16.3235,16.3262,380.0678,9.4172,330.0293,3.4452,238.7963,0.632,113.1011,-0.2047,74.3229,35.7304,-0.0431,0.0565
06:00.0,+02:00,28.7488,28.8641,28.8064,28.4521,28.3465,28.5386,16.3271,16.3308,379.8399,9.4261,329.9642,3.4458,238.8658,0.632,113.2386,-0.2047,74.3359,35.6761,-0.0432,0.0566
07:00.0,+02:00,28.7125,28.9209,28.8167,28.4409,28.3688,28.5929,16.3371,16.3407,379.8888,9.433,329.8503,3.4484,238.8658,0.6326,113.2935,-0.2045,74.3229,35.687,-0.043,0.0566
08:00.0,+02:00,28.6064,28.9052,28.7558,28.4218,28.337,28.4469,16.1345,16.1427,379.8562,9.3311,329.8503,3.414,238.912,0.6236,113.3279,-0.2066,74.3034,35.7412,-0.043,0.0566
09:00.0,+02:00,28.701,28.8427,28.7718,28.478,28.4463,28.5967,16.3398,16.3443,379.9702,9.4451,329.6875,3.4767,239.0741,0.6421,113.4585,-0.2012,74.4531,35.8389,-0.0429,0.0572
10:00.0,+02:00,28.6929,28.8958,28.7943,28.4777,28.3704,28.5305,16.3561,16.3588,380.0678,9.4634,329.72,3.4917,239.3171,0.6476,113.644,-0.1989,74.6615,35.9582,-0.0428,0.0577
11:00.0,+02:00,28.7406,28.8727,28.8066,28.4587,28.3985,28.5766,16.3561,16.3597,379.9702,9.4647,329.6224,3.477,239.3866,0.6424,113.8227,-0.201,74.6159,35.9474,-0.043,0.0576
12:00.0,+02:00,28.7125,28.8973,28.8049,28.4899,28.3722,28.5587,16.3516,16.3552,380.1492,9.4565,329.4759,3.4376,239.213,0.6289,113.7746,-0.2063,74.362,35.8931,-0.0431,0.0572
13:00.0,+02:00,28.7124,28.8903,28.8013,28.4883,28.3695,28.6061,16.3344,16.3389,379.9864,9.4235,329.541,3.3901,238.7847,0.6125,113.431,-0.213,73.9388,35.7304,-0.0432,0.0567
14:00.0,+02:00,28.7026,28.7999,28.7512,28.4281,28.3374,28.5864,16.3136,16.3181,379.7911,9.3868,329.4596,3.3567,238.1713,0.6016,112.9431,-0.2171,73.6003,35.6327,-0.043,0.0565
15:00.0,+02:00,28.439,28.6029,28.5209,28.6628,28.5965,28.7314,16.2964,16.3,379.8074,9.3489,329.5573,3.3373,237.6273,0.596,112.4345,-0.2191,73.4049,35.6327,-0.0428,0.0565
16:00.0,+02:00,28.5225,28.6572,28.5898,28.579,28.4716,28.6357,16.2747,16.2801,379.7748,9.3223,329.6061,3.3293,237.3033,0.5938,112.1047,-0.2198,73.3203,35.611,-0.0428,0.0563
17:00.0,+02:00,28.4503,28.5836,28.517,28.606,28.5245,28.6871,16.2539,16.2575,379.9051,9.3052,329.6875,3.3376,237.1759,0.597,111.926,-0.2183,73.3789,35.5242,-0.0428,0.0562
18:00.0,+02:00,28.5527,28.6846,28.6187,28.5577,28.4524,28.6192,16.2458,16.2494,380.1003,9.302,329.7526,3.3558,237.2454,0.6034,111.8985,-0.2157,73.5221,35.5676,-0.0428,0.0565
19:00.0,+02:00,28.5313,28.7118,28.6215,28.5509,28.4151,28.6625,16.244,16.2467,380.0515,9.3121,329.8014,3.3742,237.4653,0.6092,112.0909,-0.2133,73.6979,35.6327,-0.043,0.0566
20:00.0,+02:00,28.5631,28.7367,28.6499,28.5171,28.4755,28.5616,16.2512,16.2548,379.9864,9.3254,329.8665,3.3796,237.7083,0.6107,112.2696,-0.2129,73.776,35.687,-0.0429,0.0567
21:00.0,+02:00,28.6096,28.8151,28.7124,28.5132,28.4273,28.5163,16.253,16.2584,380.0515,9.333,329.8828,3.3796,237.8125,0.6104,112.3727,-0.213,73.7695,35.6327,-0.0429,0.0566
22:00.0,+02:00,28.6753,28.8017,28.7385,28.4908,28.4364,28.5101,16.2575,16.2629,380.1003,9.3463,329.8665,3.3882,237.9283,0.613,112.4483,-0.2121,73.7956,35.6327,-0.043,0.0566
23:00.0,+02:00,28.6467,28.8092,28.728,28.5362,28.4201,28.6496,16.2702,16.2738,380.4584,9.3571,329.9153,3.3997,238.0208,0.6166,112.5514,-0.2107,73.8672,35.687,-0.0429,0.0567
24:00.0,+02:00,28.5987,28.8459,28.7223,28.5086,28.4047,28.6314,16.2756,16.2801,380.2143,9.3691,329.9153,3.4102,238.206,0.6201,112.6544,-0.2092,73.9648,35.687,-0.0432,0.0567
25:00.0,+02:00,28.6404,28.7974,28.7189,28.4846,28.4146,28.5606,16.2819,16.2855,379.9376,9.3805,329.9153,3.4204,238.3218,0.6239,112.8469,-0.2077,74.069,35.7304,-0.0427,0.0569
26:00.0,+02:00,28.6592,28.8231,28.7412,28.4984,28.4699,28.545,16.2874,16.2901,380.2957,9.3875,329.8503,3.4251,238.4607,0.6256,113.0118,-0.207,74.1602,35.7955,-0.0428,0.057
27:00.0,+02:00,28.6502,28.7613,28.7057,28.5053,28.4201,28.5536,16.2855,16.2901,380.2957,9.3913,329.834,3.4245,238.5417,0.6251,113.1149,-0.2073,74.1602,35.7846,-0.043,0.0571
28:00.0,+02:00,28.6245,28.8009,28.7127,28.4664,28.3966,28.5509,16.2883,16.2937,380.198,9.3951,329.7526,3.4353,238.669,0.6288,113.1698,-0.2059,74.1992,35.7955,-0.0431,0.057
29:00.0,+02:00,28.625,28.8486,28.7368,28.4873,28.4011,28.5902,16.3082,16.3127,380.1492,9.4185,329.72,3.4672,238.7963,0.6394,113.3279,-0.2019,74.3945,35.8497,-0.043,0.0573
30:00.0,+02:00,28.577,28.7937,28.6853,28.4623,28.4227,28.5757,16.3244,16.328,380.0515,9.4394,329.7689,3.4831,239.132,0.6447,113.5684,-0.1997,74.6094,35.9474,-0.0431,0.0577
31:00.0,+02:00,28.5577,28.8049,28.6813,28.4656,28.4083,28.4904,16.3371,16.3434,380.0027,9.4533,329.7038,3.4831,239.2708,0.6444,113.7746,-0.2002,74.6224,35.9474,-0.0434,0.0577
32:00.0,+02:00,28.6102,28.7824,28.6963,28.4274,28.3815,28.5706,16.3416,16.3452,380.2468,9.452,329.6875,3.4579,239.3287,0.6364,113.8571,-0.2032,74.5247,36.0559,-0.0428,0.0579
33:00.0,+02:00,28.5999,28.7693,28.6846,28.4407,28.375,28.514,16.3299,16.3326,380.1492,9.4324,329.6387,3.4153,239.0162,0.6213,113.6853,-0.2089,74.1667,35.9582,-0.0427,0.0576
34:00.0,+02:00,28.5845,28.7442,28.6644,28.4709,28.3809,28.5199,16.3217,16.3253,380.1655,9.4039,329.5898,3.3739,238.4838,0.6077,113.3004,-0.2141,73.8281,35.8497,-0.0426,0.057
35:00.0,+02:00,28.5814,28.7397,28.6605,28.4277,28.3919,28.5267,16.3036,16.3082,380.2468,9.3653,329.7038,3.3405,237.8704,0.5961,112.8056,-0.2187,73.5221,35.687,-0.0425,0.0566
36:00.0,+02:00,28.6267,28.7934,28.71,28.4433,28.3824,28.5563,16.281,16.2855,379.8562,9.328,329.7038,3.323,237.3033,0.5913,112.3383,-0.2212,73.2878,35.5785,-0.0426,0.0563
37:00.0,+02:00,28.583,28.8469,28.7149,28.5066,28.3652,28.532,16.2593,16.2647,379.9213,9.3058,329.834,3.3217,237.0718,0.5916,112.0016,-0.2206,73.2422,35.5242,-0.0429,0.0562
38:00.0,+02:00,28.6102,28.834,28.7221,28.4589,28.4018,28.5187,16.2557,16.2602,380.1817,9.302,329.8665,3.336,237.037,0.5967,111.8573,-0.2184,73.3529,35.5568,-0.0432,0.0563
39:00.0,+02:00,28.6341,28.7231,28.6786,28.4576,28.3786,28.497,16.262,16.2675,380.2143,9.3109,329.9642,3.3545,237.1875,0.6026,111.8916,-0.2163,73.5221,35.5242,-0.0431,0.0563
40:00.0,+02:00,28.5535,28.8524,28.7029,28.4568,28.3845,28.5265,16.2647,16.2684,380.2957,9.3204,330.0293,3.3637,237.3495,0.6052,112.0359,-0.2152,73.5807,35.5676,-0.0432,0.0564
41:00.0,+02:00,28.3611,28.575,28.468,28.6486,28.702,28.6644,16.2693,16.2729,380.1492,9.3337,330.0781,3.3764,237.5347,0.6089,112.1734,-0.2138,73.6784,35.5134,-0.0428,0.0565
42:00.0,+02:00,28.4071,28.5237,28.4654,28.6391,28.5637,28.6873,16.2693,16.272,380.1003,9.3438,330.0944,3.3924,237.7431,0.6143,112.3383,-0.2116,73.7956,35.6327,-0.0428,0.0567
43:00.0,+02:00,28.3402,28.4817,28.4109,28.6405,28.5756,28.7048,16.2584,16.262,380.2957,9.3507,330.1107,3.4019,238.0208,0.6174,112.5514,-0.2103,73.8997,35.687,-0.0427,0.057
44:00.0,+02:00,28.233,28.5865,28.4098,28.6365,28.5525,28.6913,16.2629,16.2666,380.3282,9.3666,330.0456,3.4181,238.3218,0.6229,112.8194,-0.2083,74.043,35.7304,-0.0429,0.0571
45:00.0,+02:00,28.3272,28.5283,28.4277,28.6362,28.5964,28.6644,16.2702,16.2738,380.7514,9.3811,330.0781,3.4299,238.5995,0.6266,113.0668,-0.2067,74.1602,35.7955,-0.0429,0.0573
46:00.0,+02:00,28.345,28.4726,28.4088,28.6625,28.6299,28.7312,16.2792,16.2828,380.8165,9.4014,330.0456,3.4579,238.9005,0.6362,113.3417,-0.2029,74.3359,35.8389,-0.0429,0.0576
